Team,Type,Event1,Event2,Event3,Event4,Event5
frc6307,0,
frc6312,0,
frc6313,0,
frc6469,0,
frc6486,0,
frc2591,0,
frc4368,0,
frc5694,0,
frc5784,0,
frc6244,0,
frc6539,0,
frc6549,0,
frc6551,0,
frc6572,0,
frc6587,0,
frc6596,0,
frc6629,0,
frc6745,0,
frc2360,0,
frc4846,0,
frc3763,0,
frc6241,0,
frc6248,0,
frc6726,0,
frc3718,0,
frc3541,0,
frc4716,0,
frc4923,0,
frc5094,0,
frc6427,0,
frc6661,0,
frc748,0,
frc6756,0,
frc6757,0,
frc2660,0,
frc3221,0,
frc3576,0,
frc5956,0,
frc6242,0,
frc6452,0,
frc6454,0,
frc6466,0,
frc116,1,54.51717909472474,94.13435400677116,
frc1413,1,55.346667813928,104.17324664216383,
frc1446,1,27.847450353833885,62.63161437848849,
frc1719,1,46.752816972750246,84.88207475644634,
frc1727,1,76.76807789529202,103.97307877068393,
frc1908,1,64.06661232172155,69.37237568512244,
frc1915,1,37.753998166542786,35.56424070332288,
frc2028,1,41.13940180122984,56.12096204353544,
frc2106,1,63.49314229883526,51.986337546046286,
frc2186,1,48.012624049717104,60.39799676523404,
frc2819,1,38.6083032422507,24.725728720462932,
frc2890,1,67.25082548776072,89.75535008206033,
frc2900,1,23.08004489912166,29.091549019793504,
frc2911,1,5.889022414354182,4.334315221033833,
frc2912,1,60.78380460831559,66.19512058029716,
frc2914,1,49.42312306628348,61.708662167061846,
frc2961,1,54.027575790879155,
frc2988,1,43.65894225532965,50.89510611612561,
frc2998,1,52.72846333704736,
frc3072,1,20.810997636710905,66.43660600160403,
frc3136,1,36.037751893185344,68.9553280207057,
frc3168,1,37.31799291808997,29.368893927808116,
frc3283,1,23.28334123304388,37.98724975567513,
frc3361,1,29.476600693854202,47.25698183603362,
frc3389,1,21.920378841950377,65.58668159013241,
frc339,1,31.217966933697,65.4472377239093,
frc3455,1,48.25632536535182,69.53666574632503,
frc3650,1,16.76213963120199,64.38641331528484,
frc3714,1,35.075214931942604,54.7174906889896,
frc3748,1,51.874369425613764,77.4158500701464,
frc3872,1,27.05167585346524,49.08572070997356,
frc3939,1,54.17960563659796,65.20858542828448,
frc4067,1,21.624562684649828,85.62482506389327,
frc4099,1,22.157155142056908,70.96103913005827,
frc4137,1,50.71513675492396,43.091355786502575,
frc4286,1,56.78496230481151,113.24732973523311,
frc4466,1,60.07359131658852,
frc4505,1,51.394643099713285,72.87297765356011,
frc4821,1,14.064989470357743,24.980932659668838,
frc4949,1,33.264359356282945,25.70797256746254,
frc539,1,32.631460823442524,
frc5546,1,58.47246539443432,94.19807712866805,
frc5549,1,33.1023866427752,54.18866118148219,
frc5569,1,9.420761584332515,31.390890967941395,
frc5724,1,29.735131925920594,79.24874458531079,
frc5804,1,76.37135143069946,102.25416237498666,
frc5830,1,25.673351941116113,41.85219862198777,
frc5841,1,55.72862772438201,40.85260272601045,
frc5954,1,30.095333252833143,44.73627226636927,
frc5979,1,10.849644426688867,35.13157243489064,
frc6021,1,14.927576414367152,67.68089186438739,
frc611,1,38.16150881851551,77.12957198072435,
frc614,1,84.29335617741295,98.13409038041684,
frc615,1,26.45440342243046,
frc617,1,60.39017290176502,54.19183627777659,
frc6189,1,19.21873961546455,22.083076438949597,
frc6194,1,10.257956684905993,55.50856431410226,
frc6213,1,24.85860843135454,31.034122820296993,
frc6236,1,49.35918588590453,47.46762591064647,
frc6504,1,19.348696959422526,23.721102123524098,
frc6505,1,15.92275249401312,1.6412954612801727,
frc6543,1,30.47219419656963,31.74605564619637,
frc6584,1,30.62282900981952,62.04121181247365,
frc686,1,36.29092018104717,51.3135047045157,
frc888,1,43.07106980863693,50.11418514508867,
frc977,1,38.829152404213715,77.76789714524918,83.53880449311278,
frc1,1,63.8363035794939,72.50634964448801,
frc1076,1,62.22859854346315,76.38951046518831,
frc1254,1,9.619285414607765,81.23364810815761,
frc1502,1,73.19989938941575,97.61383838138511,
frc1504,1,105.95882088900373,68.59231594214882,
frc1528,1,31.99364122225922,73.26563502889411,
frc1677,1,32.55564236341213,66.5267078881871,
frc1896,1,31.509388691964503,44.38358637065146,
frc2048,1,73.09218078099232,51.66954130239883,
frc216,1,72.68251541074672,74.99531617768352,92.7982773112885,
frc2224,1,25.542195878586064,57.19710026002835,
frc2246,1,41.38411703224457,34.1165527869472,
frc240,1,54.97245345740184,68.69545029870018,
frc2405,1,46.866882546147444,88.52545614544036,
frc247,1,44.77349837989517,82.1852603340517,90.08222784267846,
frc2620,1,43.851781117153706,70.8286538229379,
frc2673,1,18.94535258337676,36.92766287556853,
frc2676,1,51.275672066453154,76.69449518050558,
frc280,1,56.71517993863218,76.65594802298894,
frc288,1,41.31990203864095,26.438203479671763,84.08488864417244,
frc2959,1,25.097610983417784,81.61007924854485,103.23881002864745,
frc3096,1,35.317116211928926,55.752261936217934,
frc313,1,25.364690045272624,22.836094290459425,
frc322,1,54.84708239661673,44.0497099353489,
frc3234,1,74.51383511023555,73.90638438277628,
frc3302,1,81.02698457187321,100.49712129019596,
frc3322,1,89.17559130490743,81.56521252679586,
frc3398,1,20.944847467212465,46.92131315455796,
frc3458,1,35.99171009454062,102.63288703295562,
frc3536,1,87.74946933369925,92.12256371075354,
frc3537,1,66.36034012194946,111.32126269778345,
frc3568,1,35.56161940306756,65.15419629287759,
frc3570,1,87.27387199391323,65.87643693095318,
frc3602,1,28.655854946235497,84.37864304056076,
frc3603,1,63.52548093522847,60.19862829549905,
frc3617,1,6.702730449812782,55.05295119913202,
frc3619,1,49.83944287324443,59.85501524257354,
frc3632,1,31.66056150156763,62.54827199160285,
frc3658,1,12.481528180370844,52.284616956072554,
frc3667,1,73.48973960980574,90.96929482362671,
frc3668,1,83.21493223985075,87.68476796232672,
frc3707,1,72.60424743200666,80.00409876686288,
frc3773,1,24.651396077510533,45.289896122348104,
frc4130,1,65.96145243866614,88.89763500580783,
frc4337,1,62.08825405410181,55.76267337044219,
frc4375,1,48.16846398078252,77.94227047344457,
frc4376,1,66.13950835239048,85.86936358090058,
frc4380,1,33.42397874903378,84.03968936883298,
frc4382,1,29.983620806946675,61.09372321254004,
frc4384,1,40.8039187610653,95.6411213386009,
frc4390,1,31.84631364388856,35.944333072211,
frc4395,1,106.22623049996915,67.26711679620685,89.54790525452337,
frc4398,1,49.64178837065538,84.52424912334985,
frc4408,1,36.50648385907293,54.94248037772263,
frc4453,1,24.25558368341643,63.92448862739943,
frc4482,1,46.7788009467178,70.43673201079591,
frc4507,1,21.164267786751367,46.01019566712557,
frc453,1,55.3293556160245,54.10768382393808,
frc4568,1,33.019997076352894,50.97762940878087,
frc468,1,31.983846194437866,22.595192151799665,
frc4715,1,23.753016227927418,75.93934661298154,
frc4737,1,42.71972648226196,81.66419343723409,
frc4758,1,3.230785053581311,29.386504841794064,
frc4768,1,24.637159539256597,42.05881863186123,
frc4776,1,94.32586878513796,102.51728981604704,
frc4811,1,26.22984782067636,34.3343364630259,
frc4815,1,34.45486156456062,104.39666144990044,
frc4819,1,67.44075449268641,87.76230760468835,
frc4827,1,33.87333236927335,40.96773051617694,
frc4835,1,35.52679218789359,51.06289800408494,
frc4838,1,12.91970810124058,24.37390778007029,
frc4840,1,31.639201120015336,56.16050412400993,
frc4851,1,63.39227192699188,96.55702725602774,
frc4854,1,22.33255576588624,36.515327644475775,
frc4855,1,77.66666774719735,85.26711643298646,
frc4956,1,31.70899343719868,68.0872775882861,
frc4983,1,79.67219675249201,74.659923667465,
frc4988,1,24.72751685313513,85.71762104985703,
frc4994,1,71.02489598099793,67.12203702804644,
frc4998,1,53.963390978647425,63.71884956955435,
frc5046,1,69.95229063458281,92.50574249745826,
frc5050,1,68.55276837491596,106.53223075284887,
frc5056,1,51.609905127490556,80.00743194180164,
frc5065,1,30.15699187110264,37.456906595256314,
frc5072,1,82.7285008784212,107.94007041995062,
frc5084,1,39.70029512875924,104.6560090595255,
frc5110,1,62.48844423733926,83.88189263833364,103.02734039203754,
frc5152,1,81.37383322594168,80.36793395770032,
frc5156,1,34.263472191102466,82.33295844519536,
frc5161,1,27.21063261665397,31.696398509643707,
frc5167,1,36.309087770539904,60.84982447272672,
frc5175,1,43.24139530381165,59.08478262760845,
frc5182,1,54.84029344002834,73.32510779969965,
frc5183,1,45.86000689561902,80.28251983934949,
frc5193,1,59.580665339068105,101.28892167035154,
frc5194,1,70.83645653484358,99.64741003580272,
frc5197,1,21.766927455187595,36.37877201157568,
frc5201,1,55.55198570668477,78.13138431296393,
frc5203,1,59.34693018585683,54.60128075973031,
frc5213,1,34.66256817104025,85.0475959966761,
frc5214,1,39.58640361491872,42.86362471891797,
frc5215,1,66.59957078023078,63.59654578934709,
frc5216,1,72.59603221467327,106.1969839425456,
frc5217,1,52.70431617665222,69.63424179946473,
frc5225,1,19.883328656038085,36.814047092039004,
frc5227,1,29.751859245369822,79.28523774772289,
frc5229,1,51.63280543016262,78.76912754688401,
frc5231,1,56.058068902449754,67.2355190097668,
frc5234,1,82.6939618797984,86.99542653251785,
frc5235,1,53.02992218445354,82.46577614956179,
frc5238,1,73.09859132955961,79.739648797349,
frc5239,1,49.98383475758358,57.420113056652674,
frc5247,1,35.49352579478725,58.39836656705217,
frc5248,1,73.72007955703603,96.43269818124739,
frc5251,1,-5.885730915599657,40.66672006007298,
frc5255,1,24.589127277637193,87.78373180036739,
frc5257,1,21.85789761712344,71.25320996287701,
frc5260,1,64.71464340077414,73.96090577028201,
frc5263,1,47.13799047887229,51.79729569038779,
frc5282,1,54.89126734677839,48.2776325494124,
frc5314,1,45.79472240276467,60.49679715163234,
frc5316,1,35.64577431206504,90.59617217607975,
frc5424,1,78.50783646877841,46.278879535366734,
frc5447,1,35.95985716352384,47.28193618446109,
frc5448,1,46.162766508148295,60.976685518284214,
frc5467,1,37.43908637658714,69.0025016399296,
frc5470,1,9.692849747512135,60.700550474333255,
frc5473,1,48.390394389218535,18.0054512430532,
frc5478,1,8.456721407173765,18.857165522122706,
frc5486,1,41.48019456866717,52.84226350866258,
frc5487,1,35.564686808364755,22.876082339183473,
frc5498,1,67.69028996648218,104.93424348502006,
frc5501,1,85.66733101648128,90.13869779632576,102.89974019621883,
frc5502,1,59.642135467923524,117.5734865591672,71.6552045212217,
frc5504,1,41.578163244960045,77.9683532361201,
frc5517,1,57.348417956859755,89.24434318481993,
frc5523,1,44.96637764336194,98.91494219905245,
frc5524,1,57.69684922458341,79.12580789787236,
frc5525,1,31.642213768068896,81.52104343162026,
frc5527,1,61.93671122606651,64.13122004925313,
frc5531,1,67.48426466031354,69.58563966003342,
frc5532,1,21.472231388487934,40.0283613739012,
frc5533,1,52.48401740169659,95.6008623921966,
frc5534,1,76.72829249575878,80.57558130543154,
frc5535,1,38.06199820471659,82.09828456951038,
frc5538,1,43.837385714856154,83.2557981151029,
frc5555,1,38.76091227649718,60.98194407065332,
frc5559,1,47.6916109621936,43.48871404163664,
frc5560,1,97.19619370100352,90.03040535051659,
frc5562,1,13.06768015194175,30.225456246590568,
frc5577,1,32.023492952491246,73.95669290615135,
frc5610,1,57.53017297641549,79.35774401895097,
frc5612,1,99.66851108381383,90.73301650499951,
frc5619,1,19.42831623411204,60.73482711475005,41.60418633950438,
frc5622,1,60.98526991016139,74.60457245063918,
frc5641,1,46.964429101380716,77.8056799208671,
frc5642,1,16.671933347453013,56.12871375045382,
frc5660,1,77.95420184668616,70.46617113918562,
frc5661,1,39.1767746787846,40.56683486277354,
frc5662,1,40.05481019713096,54.851137183481015,
frc5664,1,21.363997094231244,46.75086899854495,
frc5674,1,88.9133375147916,102.52942941629078,
frc5676,1,48.827542440157856,99.68085714495359,
frc5685,1,27.997596522956556,49.37790512696867,
frc5688,1,21.582387774691085,91.92758238584219,
frc5695,1,87.51631951905752,84.72913413276166,
frc5697,1,48.36476692072867,58.59483541280558,
frc5702,1,47.61035245096301,47.1837694621527,
frc5703,1,75.04054899578045,63.215875812876554,
frc5704,1,27.211545546007265,26.53729266155972,
frc5706,1,21.473203589998384,39.85664909572768,
frc5708,1,61.83569158540943,71.91367829138764,
frc5710,1,45.42893679807299,81.16638472207427,
frc5712,1,70.62882138763027,68.14477557367053,
frc5713,1,33.03829003324383,82.65629419068357,
frc5714,1,39.68105556266623,52.3256988855198,
frc5774,1,57.996244923768074,42.5314793892415,
frc5843,1,96.15677518662984,74.42403206872552,
frc5853,1,25.574598673386802,87.56520587576026,
frc5860,1,58.62855744791099,91.59622783956544,
frc5878,1,37.38760379918099,49.96620803113367,
frc5901,1,31.433385132677685,66.43587175250346,
frc5926,1,42.25154038864174,81.15378406326991,
frc5927,1,69.0085259933897,139.07786399185255,
frc5963,1,-0.1352739512109391,50.46376236728289,
frc5982,1,44.383052916177576,86.38104867015615,
frc5989,1,27.985916566899036,31.121106312825724,
frc6002,1,56.914433219815564,77.00092539635537,99.14138596349245,
frc6005,1,20.16945757345303,26.051396620688678,
frc6011,1,16.909857131173446,35.38564364468152,
frc6013,1,25.60892758397921,57.7121374677363,
frc6019,1,56.732170976462875,75.34973225303689,
frc6029,1,4.8994105817146085,56.83153386283888,
frc6033,1,37.68824980061544,88.35283985855432,
frc6043,1,68.15127332205594,80.67875137977059,
frc6053,1,28.708613152061986,73.69998891494811,
frc6057,1,12.602069393167909,70.37362412652413,
frc6065,1,50.87161780230171,91.59185193896485,
frc6067,1,56.7106553863473,71.81030503843544,
frc6071,1,45.1095443862022,98.05122480873565,
frc6073,1,59.835222480308445,78.27846875936356,
frc6074,1,42.62978667850668,67.89343260231416,
frc6078,1,64.97827944468878,61.39089000397195,
frc6079,1,1.0913703580966967,
frc6081,1,73.38036498140168,61.41708307073583,
frc6085,1,37.1066454372863,70.65473779769748,
frc6087,1,56.34482260482997,100.03183493029904,
frc6088,1,30.16289528271776,64.27264971797219,
frc6089,1,30.79225296202486,48.09893162702152,
frc6091,1,30.48573605859317,17.0487956984083,
frc6092,1,21.461750095892533,52.72195499480754,
frc6093,1,45.21173388888654,87.38272090902902,
frc6094,1,14.376327425396688,60.51173104036925,
frc6096,1,29.054643207671056,21.22825924834528,
frc6099,1,38.96553838412167,78.72635744104235,
frc6100,1,34.247099783101596,86.0862324507783,
frc6102,1,94.14059438753878,91.16668544159184,
frc6108,1,53.3460800540271,83.07043998087605,
frc6112,1,15.065621763884488,46.00271072415795,
frc6113,1,25.254275615579985,92.01019559533239,
frc6114,1,20.13591648982716,81.40947282909002,
frc6116,1,33.41078073337302,65.86882886869384,
frc6119,1,22.864973919240118,77.68489626971763,95.51606356647105,
frc6120,1,28.35877817699439,80.97492093218932,
frc6121,1,80.76661580978745,64.10143129689594,
frc6122,1,33.88510259316388,70.8644676611009,
frc6128,1,23.658006513022308,50.620047844304175,
frc6136,1,39.703787863535645,40.88179856876753,
frc6138,1,38.208886882547446,74.83711945058239,
frc6150,1,55.60938155060171,85.93400743876951,
frc6152,1,7.008637956656084,18.83710633610236,
frc6190,1,47.41011081192797,84.52815692157482,
frc6338,1,44.867379631896966,83.41410999388019,
frc6345,1,42.90477400792044,35.35423927484488,
frc6428,1,26.412891740287826,25.903127984997674,
frc6493,1,49.65195782034458,57.31902263045554,
frc6528,1,40.93369322394497,11.459362256649937,
frc6531,1,37.572120152159464,67.60330949401097,
frc6532,1,32.59472572709628,47.56573094037235,
frc6533,1,42.58119658922115,52.7818905549422,
frc6534,1,32.76195066391516,19.51298442648397,
frc6545,1,52.63457504390021,59.77637836528356,
frc6550,1,39.81399391850118,106.19591905147524,
frc6552,1,38.82283350719457,88.57663496229564,
frc6556,1,35.788324545956186,90.63079036196994,
frc6557,1,39.831038306367134,57.552973893808556,
frc6559,1,56.60460028466925,83.35127962380652,
frc6561,1,71.18863397084307,95.16820482807356,
frc6566,1,40.83102389177135,70.95197134401094,
frc6567,1,36.26568993794572,31.024541521701593,
frc6568,1,48.45876625370208,54.748666934591824,
frc6570,1,32.27464496557586,78.49558191530024,
frc6571,1,5.68098378918829,44.96738315498256,
frc6573,1,46.77785710478648,85.2437358800886,
frc6580,1,46.26569683643364,26.785318340424034,
frc6581,1,45.113016453405315,51.433607887970595,
frc6583,1,26.266362749149266,60.656008360479746,
frc6588,1,42.61497786247643,35.69628525381495,
frc6589,1,20.551442211376745,43.54835038931865,
frc6591,1,81.42446848240266,73.06185518857188,
frc6592,1,10.907940383311912,38.2869949611882,
frc6594,1,5.984081757694332,60.11341005406258,
frc6595,1,34.60185154957225,48.8041960047908,
frc6597,1,37.588776607516294,78.96172794772957,
frc6599,1,41.39514812221048,33.27049104605221,
frc6600,1,30.78336401493346,53.231078002207255,
frc6610,1,14.75571476273894,18.83623372455101,
frc6611,1,22.474373068120503,44.98333708111914,
frc6615,1,53.83381180380215,74.28409232712559,
frc6616,1,44.38340537091054,63.07070741063228,
frc6627,1,55.826716431251754,42.40463669154656,
frc6631,1,7.487406550034357,42.92955823323378,
frc6633,1,53.777866418069166,42.90961670226159,
frc6635,1,5.62792547050325,68.78260646914946,
frc6638,1,81.6410730347597,72.94879729934485,
frc6642,1,28.554393391822657,72.60550528327984,
frc6649,1,30.02305885203809,
frc6742,1,45.74136917023492,43.60116333322011,
frc703,1,80.89582866570449,75.6483640672948,
frc815,1,67.15744161878423,85.4554026679888,
frc830,1,92.74500212251739,94.0482423786774,
frc835,1,49.83982629240107,
frc858,1,45.35374487291569,103.19519156867183,
frc94,1,55.56785256339441,102.72779323181804,
frc1646,1,61.17284516078464,51.2456982792871,
frc2171,1,46.90879198735139,39.31881631888575,
frc2867,1,13.415409109228744,91.57408547475744,
frc2909,1,43.311298822803415,64.5578890498619,
frc3180,1,56.26177710676495,101.43920121210706,
frc3487,1,66.68540211736564,84.60942619631095,
frc3559,1,69.07506023204873,75.29830083398474,
frc3936,1,42.99252448789323,51.57480176951283,
frc3947,1,78.75048490254966,95.4447143160604,
frc4824,1,45.7077184094343,61.17661089841947,
frc5010,1,23.65762570090748,62.2544102211948,
frc5402,1,16.142976640121177,63.16291641307072,
frc5403,1,65.435487430405,76.24151521072642,
frc5944,1,31.15686399651926,84.30131630562005,
frc6012,1,32.98942289683657,41.79771917203184,
frc1576,1,42.600356866764045,37.6305436268257,
frc1580,1,51.97857096910155,62.04457867269123,
frc1944,1,31.708584225900786,56.972559117425064,
frc1954,1,22.308881663684154,40.20113038127641,
frc3065,1,46.21230915813317,93.52250603555444,
frc4319,1,15.663772949783493,31.728676201412704,
frc4416,1,19.050336784198034,63.08756852883269,
frc4649,1,56.23980818249376,43.64232130544855,
frc4661,1,34.87176371705414,49.01849520769528,
frc4757,1,54.33090810351278,29.429230203862588,
frc4784,1,32.05113201201217,8.130484575129403,
frc5135,1,36.19625650309928,33.18035819365464,
frc5273,1,38.5746140793173,49.36695554200924,
frc5636,1,20.54118264295297,27.07784417270682,
frc6049,1,24.171387409945236,55.8130163874865,
frc6149,1,37.051903763979986,75.32547385660567,
frc6230,1,50.34547874366311,10.815712575903396,
frc6737,1,44.20512031119633,44.123130663689594,
frc1089,1,45.73088409139866,115.21635706723409,
frc1143,1,66.75901537827531,90.20128111941098,
frc1168,1,18.179578624699,36.10261321356914,
frc1228,1,26.11180062035873,77.60232316576848,
frc136,1,9.16956327095808,26.461201630484243,
frc1626,1,39.27934637231132,61.36848483785214,
frc1647,1,75.04737739248942,84.37082799888726,
frc1672,1,38.92878744692561,90.13031940955835,
frc1791,1,30.569246851602635,33.37926319765729,
frc1811,1,40.221218074866215,86.4399376392,
frc1989,1,72.84332618821976,87.7647715388938,
frc2016,1,43.35379192696663,89.98949866353016,
frc204,1,22.33398767696695,68.31697716620988,59.56277382982001,
frc2070,1,42.585065667767566,50.60519551326143,
frc2095,1,10.480655352151967,54.99373899982723,
frc2180,1,77.6734196758154,82.15951386940779,
frc2191,1,73.20173013936262,69.5242158606994,
frc2234,1,55.47555050640614,-3.13073587988886,
frc224,1,37.296694521960866,55.143753076927545,
frc2495,1,66.91078228860438,59.16528328786835,
frc2554,1,49.225297860155244,75.82983865090631,
frc2559,1,24.785573915179874,47.41835485775636,
frc2577,1,57.15929866821135,63.36197942267988,
frc265,1,40.634393471920404,50.98451870802942,
frc304,1,17.44605163942761,37.789296950738546,
frc3151,1,57.06224785034735,71.3335455964918,
frc3167,1,39.77907478039867,91.43348979185554,
frc321,1,49.05627268106831,58.58494552986117,
frc3340,1,36.15509686458707,73.95105135647418,
frc3515,1,23.528358505464567,42.362495750725095,
frc4035,1,19.88913000962321,64.40541786598592,
frc41,1,30.762711921678587,59.145860165402,
frc423,1,67.93728220278688,63.21688593250154,
frc4281,1,44.13652751749015,41.513206627399185,
frc4361,1,77.8263404244467,74.33606897271127,
frc4373,1,23.97496683824032,76.7603612516385,
frc4454,1,59.191828177250756,85.53069293066027,
frc4573,1,55.64012525367398,89.38603994999559,
frc4653,1,30.843086940132938,62.270687613059785,87.67729257067097,
frc484,1,27.14929439250158,95.853873380456,
frc4954,1,48.28141333114792,63.40187354640374,102.56779222329746,
frc5113,1,61.235368539966544,53.42749929284688,
frc5310,1,21.666364422043078,15.209980800105853,
frc5438,1,25.086590939202072,60.9814112730201,
frc5457,1,45.210055416758095,11.031364020027407,
frc5490,1,18.864274118298475,27.605788203547064,
frc5624,1,45.013231459607496,86.46332857568842,
frc5666,1,32.442882567111525,65.11097786638763,
frc5684,1,85.1974572160523,66.51358788782699,
frc5732,1,36.28006642632475,
frc5938,1,53.39837640571034,54.857342185391985,
frc5992,1,42.639108680223735,43.05919650760322,
frc6016,1,33.24196447695785,38.479173030601,
frc6203,1,43.42532616672241,34.00227107423126,
frc6327,1,66.83272202399587,57.0576193135763,
frc6667,1,14.889859462335847,39.99595937666376,
frc709,1,82.40251834359098,57.95531865758336,
frc752,1,24.90166090838779,38.58807787683352,
frc87,1,9.187175636823845,50.981336296793145,
frc1225,1,-2.797805573229016,49.81311523148304,82.63803205580233,
frc3215,1,27.91650259606996,82.90040484511592,
frc3331,1,40.930329010627105,78.81496375802155,
frc3336,1,20.30786807612428,43.20701500034047,
frc3661,1,5.8568791106659,41.397863852892726,
frc3680,1,43.57410584274101,24.39946594066609,
frc3796,1,68.09331820839446,58.77002812350735,
